OKRES,OBEC,OKRSEK,PROP_MAE,OKRSEK_POC_HLASU,url_ps2021,url_ps2025
5201,570028,1,1.69,488,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/570028_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/570028_1.json
5303,578134,1,1.69,499,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5303/578134_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5303/578134_1.json
3107,552046,19,1.69,545,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3107/552046_19.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3107/552046_19.json
5201,569810,66,1.69,583,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/569810_66.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/569810_66.json
7204,585955,1,1.69,614,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7204/585955_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7204/585955_1.json
5303,578193,2,1.69,726,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5303/578193_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5303/578193_2.json
6206,592889,12,1.69,736,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6206/592889_12.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6206/592889_12.json
8102,598674,1,1.69,953,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8102/598674_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8102/598674_1.json
3204,558435,1,1.69,1182,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3204/558435_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3204/558435_1.json
7102,540005,1,1.7,100,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/540005_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/540005_1.json
6104,590266,37,1.7,108,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6104/590266_37.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6104/590266_37.json
6102,586951,1,1.7,160,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6102/586951_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6102/586951_1.json
3204,558303,1,1.7,175,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3204/558303_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3204/558303_1.json
6103,561797,1,1.7,179,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6103/561797_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6103/561797_1.json
2111,513547,1,1.7,189,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2111/513547_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2111/513547_1.json
4204,542547,1,1.7,218,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4204/542547_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4204/542547_1.json
5302,557064,3003,1.7,314,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5302/557064_3003.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5302/557064_3003.json
8104,599565,19,1.7,373,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8104/599565_19.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8104/599565_19.json
5304,579891,4,1.7,393,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5304/579891_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5304/579891_4.json
5204,576883,1,1.7,403,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5204/576883_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5204/576883_1.json
3205,559148,1,1.7,462,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3205/559148_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3205/559148_1.json
7202,592072,1,1.7,462,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592072_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592072_1.json
6201,581917,2,1.7,574,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6201/581917_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6201/581917_2.json
5303,578347,9,1.7,604,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5303/578347_9.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5303/578347_9.json
6202,551279,26003,1.7,614,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6202/551279_26003.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6202/551279_26003.json
3202,555771,2,1.7,634,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3202/555771_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3202/555771_2.json
3205,559067,1,1.7,714,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3205/559067_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3205/559067_1.json
3203,558427,2,1.7,736,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3203/558427_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3203/558427_2.json
6201,581542,1,1.7,747,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6201/581542_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6201/581542_1.json
4102,555428,1,1.7,771,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4102/555428_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4102/555428_1.json
3107,551601,1,1.71,159,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3107/551601_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3107/551601_1.json
2111,540285,1,1.71,234,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2111/540285_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2111/540285_1.json
6102,586978,1,1.71,298,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6102/586978_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6102/586978_1.json
3102,545724,1,1.71,302,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3102/545724_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3102/545724_1.json
7202,592731,7,1.71,407,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592731_7.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592731_7.json
5205,579858,5,1.71,408,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5205/579858_5.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5205/579858_5.json
7201,589233,1,1.71,420,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7201/589233_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7201/589233_1.json
7203,545058,19,1.71,450,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7203/545058_19.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7203/545058_19.json
7102,500496,62,1.71,452,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/500496_62.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/500496_62.json
7102,505587,7,1.71,467,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/505587_7.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/505587_7.json
1100,547107,12029,1.71,522,https://www.volby.cz/appdata/ps2021/vysled/okrsek/1100/547107_12029.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/1100/547107_12029.json
2103,532053,43,1.71,584,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2103/532053_43.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2103/532053_43.json
6202,551317,5002,1.71,597,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6202/551317_5002.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6202/551317_5002.json
6202,551007,13014,1.71,605,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6202/551007_13014.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6202/551007_13014.json
8104,599191,7,1.71,632,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8104/599191_7.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8104/599191_7.json
6204,584665,1,1.71,676,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6204/584665_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6204/584665_1.json
3101,545015,2,1.72,53,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3101/545015_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3101/545015_2.json
3103,507695,1,1.72,61,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3103/507695_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3103/507695_1.json
5202,549037,1,1.72,135,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5202/549037_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5202/549037_1.json
5204,576824,1,1.72,136,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5204/576824_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5204/576824_1.json
6102,587834,1,1.72,140,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6102/587834_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6102/587834_1.json
6105,596612,1,1.72,296,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6105/596612_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6105/596612_1.json
5301,571393,6,1.72,343,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5301/571393_6.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5301/571393_6.json
6105,595454,1,1.72,366,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6105/595454_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6105/595454_1.json
6201,581283,24,1.72,400,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6201/581283_24.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6201/581283_24.json
3107,553271,2,1.72,406,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3107/553271_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3107/553271_2.json
3203,545988,2016,1.72,464,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3203/545988_2016.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3203/545988_2016.json
5304,580961,1,1.72,472,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5304/580961_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5304/580961_1.json
3107,553069,2,1.72,510,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3107/553069_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3107/553069_2.json
6204,584631,2,1.72,647,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6204/584631_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6204/584631_2.json
6103,547999,6,1.72,657,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6103/547999_6.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6103/547999_6.json
5304,580511,7,1.72,661,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5304/580511_7.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5304/580511_7.json
7201,588296,19,1.72,721,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7201/588296_19.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7201/588296_19.json
3202,556041,3,1.73,84,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3202/556041_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3202/556041_3.json
3204,558362,3,1.73,91,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3204/558362_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3204/558362_3.json
3103,508501,1,1.73,260,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3103/508501_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3103/508501_1.json
7203,544841,8,1.73,379,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7203/544841_8.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7203/544841_8.json
4102,554961,11,1.73,381,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4102/554961_11.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4102/554961_11.json
6201,581330,1,1.73,400,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6201/581330_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6201/581330_1.json
6104,591181,7,1.73,533,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6104/591181_7.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6104/591181_7.json
3202,555771,12,1.73,609,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3202/555771_12.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3202/555771_12.json
7102,505161,2,1.73,663,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/505161_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/505161_2.json
6201,581372,1,1.73,683,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6201/581372_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6201/581372_1.json
6202,551279,26001,1.73,705,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6202/551279_26001.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6202/551279_26001.json
3106,550787,26,1.73,765,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3106/550787_26.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3106/550787_26.json
6105,595357,1,1.74,109,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6105/595357_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6105/595357_1.json
2101,529931,1,1.74,306,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2101/529931_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2101/529931_1.json
6101,568414,11,1.74,337,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6101/568414_11.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6101/568414_11.json
3203,545970,1046,1.74,393,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3203/545970_1046.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3203/545970_1046.json
3203,546003,3020,1.74,412,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3203/546003_3020.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3203/546003_3020.json
3201,553425,9,1.74,443,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3201/553425_9.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3201/553425_9.json
3106,550817,1,1.74,475,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3106/550817_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3106/550817_1.json
7103,589624,2,1.74,514,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7103/589624_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7103/589624_2.json
2112,542032,1,1.74,522,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2112/542032_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2112/542032_1.json
5304,581186,2,1.74,559,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5304/581186_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5304/581186_2.json
2103,541991,1,1.74,591,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2103/541991_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2103/541991_1.json
3101,544281,2,1.74,721,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3101/544281_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3101/544281_2.json
3204,578592,1,1.75,51,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3204/578592_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3204/578592_1.json
3103,546500,2,1.75,57,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3103/546500_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3103/546500_2.json
2101,513482,1,1.75,128,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2101/513482_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2101/513482_1.json
5205,579475,1,1.75,237,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5205/579475_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5205/579475_1.json
5201,570931,2,1.75,272,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/570931_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/570931_2.json
8106,546224,15016,1.75,302,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8106/546224_15016.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8106/546224_15016.json
5302,555126,2004,1.75,358,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5302/555126_2004.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5302/555126_2004.json
8106,554049,1,1.75,380,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8106/554049_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8106/554049_1.json
3102,545554,2,1.75,394,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3102/545554_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3102/545554_2.json
6204,584941,2,1.75,492,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6204/584941_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6204/584941_2.json
4102,555533,1,1.75,517,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4102/555533_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4102/555533_1.json
2102,532011,2,1.75,536,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2102/532011_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2102/532011_2.json
2106,534676,12,1.75,542,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2106/534676_12.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2106/534676_12.json
8102,598062,1,1.75,588,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8102/598062_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8102/598062_1.json
6202,551287,14012,1.75,604,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6202/551287_14012.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6202/551287_14012.json
3104,549240,26,1.75,637,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3104/549240_26.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3104/549240_26.json
7102,554901,1,1.75,831,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/554901_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/554901_1.json
7204,585891,5,1.76,148,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7204/585891_5.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7204/585891_5.json
2107,565636,1,1.76,149,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2107/565636_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2107/565636_1.json
2109,533564,1,1.76,201,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2109/533564_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2109/533564_1.json
5102,563579,2,1.76,217,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5102/563579_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5102/563579_2.json
5204,576956,1,1.76,256,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5204/576956_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5204/576956_1.json
2111,541231,3,1.76,344,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2111/541231_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2111/541231_3.json
8106,546224,15047,1.76,362,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8106/546224_15047.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8106/546224_15047.json
5301,571610,1,1.76,384,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5301/571610_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5301/571610_1.json
6202,551091,22005,1.76,514,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6202/551091_22005.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6202/551091_22005.json
7204,585068,8,1.76,558,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7204/585068_8.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7204/585068_8.json
5201,569810,77,1.76,564,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/569810_77.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/569810_77.json
3103,547239,1,1.76,656,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3103/547239_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3103/547239_1.json
7202,592145,1,1.76,727,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592145_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592145_1.json
5204,576859,1,1.76,733,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5204/576859_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5204/576859_1.json
7102,500496,37,1.76,736,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/500496_37.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/500496_37.json
5204,576212,1,1.76,875,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5204/576212_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5204/576212_1.json
8102,568830,1,1.76,1108,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8102/568830_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8102/568830_1.json
2101,532380,1,1.77,72,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2101/532380_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2101/532380_1.json
2107,536334,1,1.77,111,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2107/536334_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2107/536334_1.json
7103,589896,3,1.77,155,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7103/589896_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7103/589896_3.json
